Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
MSI,"MSI 2022 GF65 Thin 15.6"" FHD 144Hz Gaming Laptop Intel 6-Core i7-10750H NVIDIA GeForce RTX 3060 6GB GDDR6 16GB DDR4 512GB NVMe SSD 4k HDMI USB-C WiFi AX RJ-45 Backlit Windows 10 Home w/RE 32GB USB",15.6 Inches,‎1920 x 1080 Pixels,Corei7-10750H,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎4.1 pounds,"From $1,299.99"
Acer,"Acer Chromebook Spin 513 Convertible Laptop | Qualcomm Snapdragon 7c | 13.3"" FHD IPS Touch Corning Gorilla Glass Display | 8GB LPDDR4X | 64GB eMMC | WiFi 5 | Backlit KB | Chrome OS | CP513-1H-S338",13.3 Inches,‎1920 x 1080,Snapdragon,8 GB,64 GB,,‎Chrome OS,‎2.65 pounds,$436.72 
MSI,"MSI Creator Z16 A11UET-013 Gaming & Entertainment Laptop (Intel i7-11800H 8-Core, 64GB RAM, 1TB PCIe SSD, RTX 3060, 16.0"" 120Hz Touch Wide QXGA (2560x1600), Win 11 Pro) (Renewed)",16 Inches,‎2560 x 1600 Pixels,Core i7,64 GB,1 TB,‎NVIDIA GeForce RTX 3060,‎Windows 11 Pro,‎5.07 pounds,
Dell,"Dell Latitude 5000 5421 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-11500H Hexa-core (6 Core) 2.90 GHz - 8 GB RAM - 256 GB SSD - Titan Gray Dull",14 Inches,‎1920 x 1080 Pixels,Core i5 Family,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 10 Pro,‎3.3 pounds,$962.78 
HP,"HP 2022 Pavilion Premium Laptop, 15.6'' FHD Display, AMD Athlon N3050, 16GB RAM, 1TB SSD, Webcam, Thin & Portable, Office 365 1-Year, Long Battery Life, Windows 11, Natural Silver, ROKC HDMI Cable",15.6 Inches,‎1920 x 1080 Pixels,Athlon Silver 3050U,16 GB,1000 GB,‎AMD,‎Windows 11,‎3.75 pounds,$549.99 
Lenovo,"Lenovo ThinkPad P15 Mobile Workstation, 15.6"" Full HD IPS Screen (Intel Core i7-10750H, 32GB DDR4, 1TB SSD, NVIDIA Quadro T1000, Camera, Fingerprint) Windows 10 Pro",15.6 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,1 TB,‎NVIDIA Quadro T1000,‎Windows 10,‎6.1 pounds,"$1,835.77 "
Lenovo,"Lenovo IdeaPad Flex 5i 2-in-1 Touchscreen Laptop, 14"" FHD IPS Display, Core i3-1115G4 up to 4.1GHz, 4GB RAM, 128GB PCIe SSD, USB-C, HDMI, WiFi, FP Reader, SD Card Reader, Win 11 w/ Active Pen",14 Inches,‎1920 x 1080 Pixels,Core I3 1115G4,4 GB,128 GB,‎UHD Graphics,‎Windows 11,‎3.3 pounds,$399.00 
HP,"HP 2022 15.6"" FHD Micro-Ege Display Laptop PC Intel 11th Gen 4-Core i7-1165G7 12GB DDR4 RAM 256GB NVMe SSD Intel Iris Xe Graphics Webcam HDMI WiFi AC BT USB-C Silver Windows 10 Pro w/ RE USB Drive",15.6 Inches,‎1920 x 1080 Pixels,Core i7 Family,12 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎7 pounds,
Lenovo,"2019 Lenovo S145 15.6"" FHD Premium Laptop Computer, 8th Gen Intel Quad-Core i7-8565U Up to 4.6GHz, 12GB DDR4 RAM, 256GB SSD, 802.11ac WiFi, Bluetooth, USB 3.0, HDMI, Gray, Windows 10 Home",15.6 Inches,,Core i7,12 GB,‎SSD,‎Intel UHD Graphics 620,‎Windows 10 Home,‎4.08 pounds,$699.90 
Apple,"Apple MacBook Pro 16.2"" with Liquid Retina XDR Display, M2 Max Chip with 12-Core CPU and 38-Core GPU, 64GB Memory, 2TB SSD, Space Gray, Early 2023",,,,64 GB,2 TB,,‎MacOS 10.14 Mojave,‎8.48 pounds,"$4,299.00 "
ASUS,"Asus VivoBook 15 , 15.6'' FHD NanoEdge Display, 11th Gen Intel Core i3-1115G4@3GHz, 8GB DDR4 RAM, 256GB PCIe SSD, USB-C, HDMI, Keypad, Webcam, SPS HDMI Cable, Win 11, Slate Grey, (F515E)",15.6 Inches,,Core i3,8 GB,256 GB,‎Intel HD Graphics 405,‎Windows 11 Home,,
Dell,Dell Inspiron 14 I5406-7160GRY-PUS 14-Inch 2-in-1 Touchscreen Laptop - 1920 x 1080 - Intel Core i7-1165G7 (11th Gen) - 2.8 GHz - 8 GB RAM - 512 GB Solid State Drive - Windows 10 Home (Renewed),14 Inches,‎1920 x 1080 Pixels,‎2.8 GHz,8 GB,‎SSD,,‎Windows 10 Home,‎3 pounds,
Latitude,"Dell Latitude E6420 14” Laptop PC, Intel Core i7-2640M 2.8GHz, 8GB DDR3 RAM, 256GB SSD, Win-7 Pro x64",14 Inches,‎1600 x 900,Core i7,8 GB,256 GB,‎Intel HD,‎Windows 7 Professional,‎6.55 pounds,$149.00 
Dell,"Dell YCMK5 Latitude 5280 Laptop, 12.5"" HD, Intel Core i5-7300U, 8GB DDR4, 256GB Solid State Drive, Windows 10 Pro",12.5 Inches,‎1366X768 Pixels,‎2.6 GHz,8 GB,‎SSD,,‎Windows 10 Pro,‎10.6 ounces,"$1,720.36 "
Alienware,"Alienware ALW18-3002sLV 18-Inch Laptop (3.4 GHz Intel Core i7-4700MQ Processor, 8GB DDR3L, 750GB HDD, Dual NVIDIA GeForce GTX 770M 3GB GDDR5, Windows 7 Home Premium) Silver-Anodized Aluminum [Discontinued By Manufacturer]",18 Inches,‎1920x1080,Intel Core i7-4700MQ,8 GB,750 GB,,‎Windows 7,‎20.8 pounds,"$1,499.99 "
HP,"HP EliteBook 630 G9 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD",13.3 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎2.5 pounds,"$1,399.00 "
Lenovo,"Lenovo Legion 5 Gaming Laptop, 15.6"" FHD 120Hz IPS Display, i7-10750H, GTX 1660Ti, 32GB RAM, 1TB SSD + 2TB HDD, Backlit Keyboard, Webcam, VR Ready, WiFi + Bluetooth, Win 10 Home, Black",15.6 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,2 TB,‎NVIDIA GeForce GTX 1660Ti,‎Windows 10,‎5.42 pounds,
Lenovo,"Lenovo Ideapad Flex 3 Chromebook - 11.6"" Touchscreen 2-in-1 Laptop - Intel Celeron N4020-4GB - 32GB eMMC - Abyss Blue - Chrome OS - 82BB0009US",11.6 Inches,,Celeron,4 GB,‎Emmc,,‎Chrome OS,‎2.64 pounds,$187.99 
HP,"HP Spectre X360 15.6-inch 4K UHD Touchscreen 512GB SSD + 32GB Optane 11th Gen i7 (16GB RAM, Quad-Core i7-1165G7 up to 4.7GHz, Windows 10 Home, 3840 x 2160 Resolution) Nightfall Black, 15-eb1043dx",16 Inches,‎3072 x 1920 Pixels,Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Home,‎4.45 pounds,"$1,599.00 "
HP,"HP EliteBook x360 1040 G6 14"" Touchscreen 2 in 1 Notebook - 1920 x 1080 - Core i7 i7-8665U - 32 GB RAM - 512 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - in-Plane Switching (IPS) Tec",14 Inches,‎1920 x 1080,8032,32 GB,‎SSD,‎Intel UHD Graphics 620,‎Windows 10 Pro 64,‎2.99 pounds,"From $3,499.00"
Lenovo,"Lenovo 2022 Ideapad 1i 14.0"" HD Laptop, Intel Pentium Silver N5030 Processor, 4GB RAM, 128GB eMMC TLC SSD, Intel HD Graphics, HD Webcam, 1-Year Office 365 Gray, Windows 11 S, 128GB SnowBell USB Card",14 Inches,‎1366 x 768 Pixels,Pentium,4 GB,128 GB,‎Intel HD Graphics,‎Windows 11 S,‎3.08 pounds,$209.00 
ASUS,"ASUS Newest ROG Zephyrus Gaming Laptop, 15.6’’ QHD 165Hz Display, AMD Ryzen 9 5900HS Processor, GeForce RTX 3080 Graphics, 40GB RAM, 1TB SSD+ 2TB SSD, RGB Backlit Keyboard, Wi-Fi 6, Windows 10 Home",15.6 Inches,‎2560 x 1440 Pixels,Ryzen 9,40 GB,1 TB,‎NVIDIA GeForce RTX 3080 Graphics,‎Windows 10 Home,‎4.2 pounds,"$1,939.99 "
ASUS,"ASUS 2022 TUF Dash 15.6"" 144Hz Thin Flagship Gaming Laptop, 10 Cores Intel Alder Lake i7-12650H, GeForce RTX 3070 105W MUX, 16GB DDR5, 512GB SSD, Backlit KB, Wi-Fi 6, Thunderbolt 4",15.6 Inches,‎1920x1080 Pixels,Core i7,16 GB,512 GB,‎NVIDIA GeForce RTX 3070,‎Windows 11 Home,‎4.41 pounds,"$1,259.49 "
Lenovo,"Lenovo ThinkPad T14 Gen 3 AMD Ryzen 7 PRO 6850U, 14"" WUXGA (1920x1200) IPS 300nits Anti-Glare, Touch, 16 GB RAM DDR5 6400MHz, 2 TB SSD, Backlit KYB Fingerprint Reader, Windows Pro",14 Inches,‎1920 x 1200 Pixels,AMD Ryzen 7,16 GB,2 TB,‎AMD Radeon 680M,‎Windows 11 Pro,‎3 pounds,"$1,500.29 "
HP,"HP 2022 ZBook Firefly G9 Mobile Workstation 14"" IPS WUXGA 12th Intel 12-Core i7-1260P Iris Xe Graphics 32GB DDR5 1TB SSD WiFi 6E Thunderbolt 4 HDMI Backlit KB Fingerprint Windows 11 Pro w/RE USB",14 Inches,‎1920 x 1200 Pixels,Core i7 Family,32 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎7 pounds,
Best Notebooks,"Best Notebooks New Spectre x360 2-in-1 13.5'' 3K2K OLED, multitouch Display Laptop 12th Gen i7-1255U Active Stylus Pen Plus Best Notebook Stylus Pen Light (12th Gen Intel i7|2TB SSD|16GB Ram|11 Home)",13.5 Inches,‎3000 x 2000 Pixels,Intel Core i7,16 GB,‎SSD,‎Intel Iris Xe Graphics,‎Windows 11,‎3.01 pounds,"$2,699.00 "
Acer,"Acer Swift 3 Thin & Light Laptop, 14"" Full HD IPS, AMD Ryzen 7 4700U Octa-Core with Radeon Graphics, 8GB LPDDR4, 512GB NVMe SSD, Wi-Fi 6, Backlit KB, Fingerprint Reader, Alexa Built-in",14 Inches,‎1920 x 1080 Pixels,Ryzen 7 4700U,8 GB,512 GB,‎AMD Radeon Graphics,‎Windows 10 Home,‎2.65 pounds,From $484.88
Acer,"Acer Aspire 5 A515-56-363A, 15.6"" Full HD IPS Display, 11th Gen Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB NVMe SSD, WiFi 6, Backlit Keyboard, Windows 10 Home (S mode)",15.6 Inches,‎1920x1080 Pixels,Core i3,4 GB,128 GB,‎Intel UHD Graphics,‎Windows 10 S,‎4 pounds,$315.99 
HP,"HP 15-Inch FHD Laptop, 10th Gen Intel Core i5-1035G1, 8 GB RAM, 256 GB Solid-State Drive plus Microsoft 365 Personal 12 Month, Auto-renewing Subscription",15.6 Inches,‎1920 x 1080 Pixels,,8 GB,256 GB,,‎Windows 10 Home,,
ASUS,"ASUS X205TA-DS01-BL-OFCE Portable 11.6-Inch Intel Quad-Core Laptop 2GB RAM 32GB Storage, Windows 8.1, Dark Blue",11.6 Inches,‎1366*768 Pixels,Intel Atom,2 GB,‎SSD,‎Intel HD Graphics,‎Windows 8.1,‎1.5 pounds,$219.95 
Dell,"Dell Latitude 9000 9510 15"" Touchscreen 2 in 1 Notebook - WUXGA - 1920 x 1200 - Intel Core i7 (10th Gen) i7-10810U Hexa-core (6 Core) 1.10 GHz - 16 GB RAM - 512 GB SSD - Windows 10 Pro - Intel UH",15 Inches,‎1920 x 1200,Core i7,16 GB,512 GB,,‎Windows 10 Pro (English/French/Spanish),‎5.15 pounds,"From $2,699.00"
HP,"HP EliteBook 835 G9 13.3"" Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 6850U Octa-core (8 Core) - 16 GB Total RAM - 512 GB SSD",13.3 Inches,‎1920 x 1200 Pixels,Ryzen 7,16 GB,512 GB,‎AMD Radeon 680M Graphics,‎Windows 11 Pro,‎4.55 pounds,"$1,070.00 "
MSI,"MSI GE66 Raider Gaming & Entertainment Laptop (Intel i9-11980HK 8-Core, 64GB RAM, 2x2TB PCIe SSD RAID 0 (4TB), RTX 3080, Win 10 Pro) with MS 365 Personal, Hub",15.6 Inches,‎3840 x 2160 Pixels,Core i9,64 GB,4 TB,‎NVIDIA GeForce RTX 3080,‎Windows 10 Pro,‎9.9 pounds,
Alienware,"Alienware m15 R4 Gaming Laptop, 15.6 inch Full HD (FHD) - Intel Core i7-10870H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 10 Home - Lunar Light",15.6 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎5.5 pounds,"$2,099.99 "
Dell,"Dell XPS 17 9710 Laptop (2021) | 17'' 4K Touch | Core i9 - 1TB SSD - 16GB RAM - RTX 3060 | 8 Cores @ 5 GHz - 11th Gen CPU - 12GB GDDR6 Win 10 Pro, Platinum Silver",17 Inches,‎3840x2400 MP,Core i9,16 GB,1000 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Pro,‎4.87 pounds,
Lenovo Group Limited,Lenovo ThinkPad X140e 11.6 inches LED Notebook AMD A4 - 5000 1.5GHz 20BL - A00FUS,11.6 Inches,,AMD A Series,4 GB,500 GB,‎AMD Radeon Hd 8330,‎Windows 7 Professional,‎5.5 pounds,From $100.00
Toughbook,"Toughbook Panasonic CF-33, Intel i5-7300U, 12"" QHD Touch-Digitizer, 16GB RAM, 512GB SSD, Infrared Webcam, GPS, 4G LTE, 2D Barcode Reader, Fingerprint Reader, Premium Keyboard, Win 10 Pro (Renewed)",12 Inches,‎2160 x 1440 Pixels,Core i5,16 GB,512 GB,‎Intel HD Graphics 620,‎Windows 10 Pro,‎8.13 pounds,"$1,200.00 "
Acer,"Acer TravelMate P2 P214-41-G2 TMP214-41-G2-R5EB 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 PRO 5650U Hexa-core (6 Core) 2.30 GHz - 8 GB Total RAM - 256 GB SSD",14 Inches,‎1920 x 1080 Pixels,Ryzen 5,8 GB,256 GB,‎AMD Radeon Graphics,‎Windows 10 Pro,‎3.53 pounds,$607.99 
Microsoft,"Microsoft Surface Laptop 3 – 13.5"" Touch-Screen – Intel Core i5 - 8GB Memory - 256GB Solid State Drive – Matte Black",13.5 Inches,‎1280 x 800 Pixels,Core i5,8 GB,256 GB,‎Intel Iris Plus,‎Windows 10 Home,‎2.79 pounds,$368.99 
Lenovo,"Lenovo ThinkPad T15p Gen 2 21A7003LUS 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.30 GHz - 16 GB Total RAM - 1 TB SSD - Black",15.6 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,1 TB,‎NVIDIA GeForce GTX 1650,‎Windows 11 Pro,‎4.58 pounds,"$2,259.00 "
Lenovo,Lenovo Chromebook Flex 3 2-in-1 Convertible Laptop in Almond Intel Processor 64GB eMMC 4GB 11.6in IPS Touchscreen BT Webcam (Renewed),11.6 Inches,‎1366 x 768 Pixels,Celeron N4020,4 GB,64 GB,‎Intel,‎Chrome OS,‎4.24 pounds,$169.99 
LG,LG 2022 Ultra Lightweight Laptop - 13.3 FHD IPS - AMD Ryzen 5 4500U - 8GB DDR4-512GB NVMe SSD - Radeon Graphics - Backlit Keyboard - WiFi 6 Blutooth 5.1 HDMI - Windows 11 Pro w/32GB USB,13.3 Inches,‎1920 x 1080 Pixels,Ryzen 5 4500U,8 GB,512 GB,‎AMD Radeon Graphics,‎Windows 11 Pro,‎6 pounds,
Dell,"Dell Latitude 3000 3420 14"" Notebook - HD - 1366 x 768 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB Total RAM - 256 GB SSD",14 Inches,‎1366 x 768 Pixels,Intel Core i5-1135G7,8 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎3.79 pounds,$934.67 
Lenovo,"Lenovo 300e Windows 2nd Gen 81M900ESUS 11.6"" Touchscreen Netbook - HD - 1366 x 768 - Intel Celeron N4120 Quad-core (4 Core) 1.10 GHz - 4 GB Total RAM - 4 GB On-Board Memory - 128 GB SSD - Black",11.6 Inches,‎1366 x 768 Pixels,Celeron,4 GB,128 GB,‎Intel UHD Graphics 600,‎Windows 11,‎3.39 pounds,$599.00 
ASUS,"ASUS ROG Strix Scar 17 (2022) Gaming Laptop, 17.3” 240Hz IPS QHD Display, NVIDIA GeForce RTX 3070 Ti, Intel Core i9-12900H, 32GB DDR5, 1TB SSD, Per-Key RGB Keyboard, Windows 11 Pro, G733ZW-XS96",17.3 Inches,‎2560 x 1440 Pixels,Core i9,32 GB,1 TB,,‎Windows 11 Pro,‎11.62 pounds,
HP,"HP ZBook Studio 16 G9 16"" Mobile Workstation - WQUXGA - Intel Core i7 12th Gen i7-12800H Tetradeca-core (14 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro - NVIDIA RTX A1000 with 4 GB, Int",16 Inches,,Core i7,16 GB,‎SSD,‎NVIDIA GeForce RTX A1000,‎Windows 11 Pro,‎6.25 pounds,"$2,301.72 "
ASUS,"ASUS ROG Strix G512 15.6"" Full HD 144Hz Gaming Notebook Computer, Intel Core i7-10750H 2.6GHz, 8GB RAM, 512GB SSD, NVIDIA GeForce GTX 1650 Ti 4GB, Windows 10 Home",15.6 Inches,‎1920 x 1080,AMD R Series,8 GB,1280 GB,‎NVIDIA GeForce GTX 1650,‎Windows 10,‎5.3 pounds,$999.99 
Toshiba,"Toshiba Satellite S55-B5289 15.6"" Laptop Intel Core i7-4710HQ 8GB DDR3L 1TB HDD AC Wireless",15.6 Inches,‎1366x768 Pixels,Core i7,8 GB,1 TB,‎Intel HD Graphics 4600,‎Windows 8,‎4.84 pounds,
Dell,"Dell Vostro 7510 Business Laptop, 15.6"" FHD Display, Intel Core i7-11800H, GeForce RTX 3050, 16GB RAM, 1TB SSD, Webcam, HDMI, SD Card Reader, Backlit KB, FP Reader, Wi-Fi 6, Windows 11 Pro",15.6 Inches,‎1920 x 1080 Pixels,Core i7 Family,16 GB,1 TB,‎NVIDIA GeForce RTX 3050,‎Windows 11 Pro,‎6 pounds,
Lenovo,"Lenovo Flex 5 14"" 2-in-1 Touchscreen 82HS00R6US Laptop Tablet i3-1115G4 Processor 8GB DDR4 256GB M.2 NVMe™ TLC Solid State Drive",14 Inches,‎1920 x 1080 Pixels,Core i3,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 11 Home,‎4 pounds,From $388.75
Dell,"Dell Latitude 7000 7320 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 256 GB SSD",13.3 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎2.48 pounds,"$1,954.14 "
Dell,"Dell Latitude 5411 14"" Notebook - Full HD - 1920 x 1080 - Core i5 i5-10300H 10th Gen 2.5GHz Quad-core (4 Core) - 8GB RAM - 256GB SSD",14 Inches,‎1920 x 1080 Pixels,Intel Core i5,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 10 Pro,‎3.4 pounds,"$1,691.54 "
Mavark,"Mavark New M18 Gaming Laptop 13th Gen Intel Core i9 13900HX 24-Core GeForce RTX 4090 Ray Tracing 18"" QHD+ 165Hz 3ms G-SYNC (Graphics Card GeForce RTX 4090 20TB SSD|64GB RAM|11 PRO",18 Inches,‎2560 x 1600 Pixels,‎5.4 GHz,64 GB,20 TB,‎NVIDIA GeForce RTX 4090,‎Windows 11 Professional,,"$8,599.00 "
Lenovo,"Lenovo IdeaPad 3 14"" FHD Screen, Intel Core i7-1165G7 Processor, 20GB RAM, 1TB PCIe SSD, Webcam, Fingerprint Reader, HDMI, SD Card Reader, Wi-Fi 6, Windows 11 Home, Grey",14 Inches,‎1920 x 1080 Pixels,Core i7 Family,20 GB,1 TB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎4.62 pounds,From $615.00
Dell,Dell Latitude E7470 Business 14'' FHD Ultrabook i7-6600U 16GB DDR4 256GB SSD Windows 10 Pro,14 Inches,‎1920x1080,Core i7,16 GB,256 GB,‎Intel HD Graphics 520,‎Windows 10 Pro,‎3.32 pounds,$524.00 
HP,"HP 15.6-inch Touch-Screen Laptop, 11th Generation Intel Core i7-1165G7, Intel Iris Xe Graphics, 16 GB RAM, 512 GB SSD, Windows 11 Home (Natural Silver)",15.6 Inches,‎1920x1080 Pixels,Intel Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎3.72 pounds,
Dell,"Dell XPS9360-5001GLD-PUS 13.3"" Laptop (7th Gen Core i5 (up to 3.1 GHz), 8GB, 256GB SSD), Intel HD Graphics 620, Rose Gold",13.3 Inches,‎3200 x 1800,Core i5,8 GB,‎SSD,‎Intel HD Graphics 620,‎Windows 10,‎2.7 pounds,
ASUS,"ASUS Zenbook 14 Laptop - AMD Ryzen 5-8GB RAM - NVIDIA GEFORCE MX350-256GB SSD - Win 10, Light Gray",14 Inches,,,8 GB,256 GB,,,,$534.99 
Microsoft,"Microsoft Surface Pro 7 – 12.3"" Touch-Screen - 10th Gen Intel Core i5 - 8GB Memory - 256GB SSD – Matte Black",12.3 Inches,‎1920 x 1080,8032,‎8 GB DDR4,256 GB,‎gpu,‎Windows 10 Home,‎1.7 pounds,$713.00 
HP,"HP EliteBook 845 G8 14"" Touchscreen Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 PRO 3rd Gen 5650U Hexa-core (6 Core) 2.30 GHz - 16 GB RAM - 256 GB SSD",14 Inches,‎1920 x 1080 Pixels,‎2.3 GHz,16 GB,256 GB,‎AMD Radeon Graphics,‎Windows 10 Pro,‎3.02 pounds,
Lenovo,"Lenovo Thinkpad T470s Business Laptop - 20HF0012US (14  FHD, i5-7300U 2.6GHz, 8GB DDR4 RAM, 256GB SSD, Fingerprint Reader, Windows 10 Pro 64) (Renewed)",14 Inches,‎1920 x 1080,Core i5,8 GB,256 GB,‎Intel HD Graphics 620,‎Windows 10 Pro,‎2.91 pounds,$198.10 
ASUS,"ASUS ROG Strix Scar III (2019) Gaming Laptop, 15.6” 240Hz IPS Type Full HD, NVIDIA GeForce RTX 2070, Intel Core i7-9750H, 16GB DDR4, 1TB FireCuda SSHD, Per-Key RGB KB, Windows 10, G531GW-KB71",15.6 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,1 TB,‎NVIDIA GeForce RTX 2070 GDDR6 8GB,‎Windows 10,‎5.7 pounds,
SAMSUNG,"SAMSUNG Galaxy Book Pro Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",15.6 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,512 GB,,‎Windows 10 Home,‎2.31 pounds,"$1,176.24 "
ASUS,"ASUS ZenBook 15 Ultra-Slim Laptop 15.6” FHD NanoEdge Bezel, Intel Core i7-10510U, 16GB RAM, 1TB PCIe SSD, GeForce GTX 1650, Innovative ScreenPad 2.0, Windows 10 Pro, UX534FTC-XH77, Royal Blue",15.6 Inches,‎1920 x 1080 Pixels,Core i7-10510U,16 GB,1 TB,‎NVIDIA GeForce GTX 1650,‎Windows 10 Pro,‎3.6 pounds,"From $2,150.00"
HP,"HP 13.3"" EliteBook x360 830 G7 Multi-Touch 2-in-1 Laptop, Intel Core i5-10310U, 16GB RAM, 512GB SSD + 32GB Optane Memory, Windows 10 Pro (1D3F1UT#ABA)",13.3 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,512 GB,‎Intel UHD Graphics,‎Windows 10 Pro,‎4.7 pounds,
Dell,Dell Latitude 7480 Laptop 14 - Intel Core i7 6th Gen - i7-6600U - 3.4Ghz - 256GB SSD - 16GB RAM - 1920x1080 FHD - Windows 10 Pro (Renewed),14 Inches,‎1920x1080,Core i7,16 GB,256 GB,‎Intel,‎Windows 10 Pro,‎3 pounds,$246.98 
ASUS,"ASUS 15.6"" 4K Touch-Screen Gaming Laptop with 1TB SSD, Intel 10th Gen Quad Core i7-10510U Processor up to 4.90 GHz, 16GB RAM, and NVIDIA GeForce GTX 1050 4GB Dedicated Graphics",15.6 Inches,‎3840 x 2160 Pixels,Core i7,16 GB,1 TB,‎NVIDIA GeForce GTX 1050,‎Windows 10,‎4.62 pounds,"From $2,299.00"
HP,"HP 14 Laptop, AMD Ryzen 5 5500U, 8 GB-RAM, 256 GB SSD Storage, 14-inch & HP Wireless-Mouse 200 (Black/Silver, 2HU84AA)",,,,8 GB,256 GB,‎AMD Radeon Graphics 5500,‎Windows 11 Home,,
Acer,Acer Aspire 3 Intel Core i5-1035G1 8GB 256 GB SSD 15.6-Inch Full HD (1920 x 1080) Win 10 Laptop,15.6 Inches,‎1920x1080 Pixels,Core i5-9400F,8 GB,256 GB,‎Integrated,‎Windows 10,‎1 pounds,$479.99 
Dell,"Dell XPS 15 9500 15.6 inch FHD+ Laptop Intel Core i7-10750H 10thGEn, I7-10750H (6-CORE) 512GB PCIe SSD 16GB RAM GTX 1650 Ti 4GB GDDR6, Windows 10 Professional (Renewed)",15.6 Inches,‎1920 x 1200 Pixels,Corei7-10750H,16 GB,512 GB,‎NVIDIA GeForce GTX 1650 Ti,‎Windows 10 Pro,‎4 pounds,"From $1,999.00"
SAMSUNG,"SAMSUNG Galaxy Book Go 14"" FHD Laptop, Qualcomm Snapdragon 7c Gen 2, 4GB RAM, 64GB HD, Silver, Windows 10 - Includes Microsoft 365 Personal 12 Month Subscription",14 Inches,‎1920 x 1080 Pixels,Others,4 GB,64 GB,‎Qualcomm,‎Windows 10,‎4.36 pounds,From $145.00
HP,"HP 17-cp0000 17-cp0035cl 17.3"" Touchscreen Notebook, AMD Ryzen 5500U, Windows 11 Home, 12GB RAM, 1 TB HDD, Natural Silver (50U26UAR#ABA) (Renewed)",17.3 Inches,‎1600 x 900 Pixels,AMD Ryzen 5 5500U,12 GB,1000 GB,‎Radeon Graphics,‎Windows 11 Home,‎4.56 pounds,$429.00 
HP,"HP Elite x2 G8 Multi-Touch 2-in-1 Laptop - 13"" WUXGA+ (1920 x 1280) BrightView Touchscreen - Intel Core I5-1145G7 Quad-Core - 128GB SSD - 8GB - 4G LTE-A - Windows 10 pro",12.3 Inches,‎1920 x 1280 Pixels,Core i5,8 GB,128 GB,‎Intel UHD Graphics 620,‎Windows 10 Pro,‎5.24 pounds,$799.99 
HP,"2022 HP Pavilion Laptop | 15.6"" FHD IPS Touchscreen | 8-Core AMD Ryzen 7 5700U | 32GB DDR4 1TB NVMe SSD | Radeon Graphics | WiFi AX | BT | Webcam | USB-C | Backlit KB | B&O Audio | Windows 11 Home",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 7 4700U,32 GB,1 TB,‎AMD Radeon Graphics,‎Windows 11 Home,‎3.86 pounds,
