Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
DELL,"DELL Laptop Latitude 3410 Intel Core i5 10th Gen 10210U (1.60GHz) 8GB Memory 256 GB PCIe SSD Intel UHD Graphics 14.0"" Windows 10 Pro 64-bit Y4G77","14.0""",1366 x 768,Intel Core i5 10th Gen,8GB,256 GB PCIe,Intel UHD Graphics,Windows 10 Pro 64-bit,3.55 Pounds,$478.64 
ASUS,"ASUS VivoBook Pro 16X OLED Laptop, 16” WQUXGA 16:10 Display, Intel Core i7-11370H CPU, NVIDIA GeForce RTX 3050, 32GB RAM, 1TB SSD, Windows 11 Home, DialPad, Comet Grey, N7600PC-EH77","16.0""",3840 x 2400,Intel Core i7 11th Gen,32GB,1 TB PCIe,NVIDIA GeForce RTX 3050 Laptop GPU,Windows 11 Home 64-bit,4.30 lbs.,"$1,941.99 "
HP,"HP Laptop Stream 11 Pro G5 5VD63UT#ABA Intel Pentium N5000 (1.10 GHz) 4 GB Memory 128 GB eMMC SSD Intel UHD Graphics 605 11.6"" Windows 10 Pro 64-bit","11.6""",1366 x 768,Intel Pentium,4GB,128 GB eMMC,Intel UHD Graphics 605,Windows 10 Pro 64-bit,2.78 lbs.,$453.99 
HP,"HP Laptop EliteBook 830 G8 Intel Core i7 11th Gen 1185G7 (3.00GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 13.3"" Windows 10 Pro (available through downgrade rights from Windows 11 Pro) 618K3UT#ABA","13.3""",1920 x 1080,Intel Core i7 11th Gen,16GB,256 GB PCIe,Intel Iris Xe Graphics,Windows 10 Pro (available through downgrade rights from Windows 11 Pro),2.74 lbs.,"$1,315.99 "
Dynabook,"Dynabook Laptop Portege X30L Intel Core i5 12th Gen 1240P (1.70GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 13.3"" Windows 10 Pro 64-bit X30L-K1331","13.3""",1920 x 1080,Intel Core i5 12th Gen,8GB,256 GB PCIe,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,1.99 lbs.,"$1,390.54 "
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,12GB DDR4 RAM,256GB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$639.79 
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,16GB DDR4 RAM,256GB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$629.79 
Lenovo,"Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,512GB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 10 Home","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,4.1,$869.00 
Lenovo,"12th Gen Intel Core i7-1255U 10-Core Processor, Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,16GB DDR4 RAM,512GB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 10 Home","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,4.1,$869.00 
Lenovo,"12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,512GB SSD, Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Home","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 11 Home,4.1,$869.00 
Lenovo,"Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,2TB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 10 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,2 TB,NVIDIA GeForce MX550,Windows 10 Pro,4.1,"$1,049.00 "
Lenovo,"Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,512GB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 10 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 10 Pro,4.1,$899.00 
Lenovo,"Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,512GB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 10 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 10 Pro,4.1,$899.00 
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,12GB DDR4 RAM,512GB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,512 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$696.69 
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,16GB DDR4 RAM,1TB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$739.79 
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,32GB DDR4 RAM,1TB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$769.79 
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,32GB DDR4 RAM,2TB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,"$1,099.00 "
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,16GB DDR4 RAM,2TB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$999.00 
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,12GB DDR4 RAM,1TB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$729.69 
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,12GB DDR4 RAM,2TB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$949.00 
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,32GB DDR4 RAM,256GB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$739.79 
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,16GB DDR4 RAM,512GB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$699.79 
HP,"HP 15.6"" Full HD IPS Micro-Edge Touchscreen Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,32GB DDR4 RAM,512GB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,12GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$759.79 
Lenovo,"Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,512GB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Home","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 11 Home,4.1,$869.00 
,,,,,,,,,,
Lenovo,"Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,1TB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,1 TB,NVIDIA GeForce MX550,Windows 11 Pro,4.1,$975.00 
Lenovo,"12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,2TB SSD,Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,2 TB,NVIDIA GeForce MX550,Windows 11 Pro,4.1,"$1,049.00 "
Lenovo,"12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,1TB SSD,Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,1 TB,NVIDIA GeForce MX550,Windows 11 Pro,4.1,$975.00 
Lenovo,"Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,2TB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 10 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,2 TB,NVIDIA GeForce MX550,Windows 10 Pro,4.1,"$1,049.00 "
Lenovo,"12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,1TB SSD,Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,1 TB,NVIDIA GeForce MX550,Windows 11 Pro,4.1,$975.00 
Lenovo,"Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,1TB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 10 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,1 TB,NVIDIA GeForce MX550,Windows 10 Pro,4.1,$975.00 
Lenovo,"12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,512GB SSD,Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 11 Pro,4.1,$899.00 
Lenovo,"Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,1TB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,1 TB,NVIDIA GeForce MX550,Windows 11 Pro,4.1,$975.00 
Lenovo,"12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,512GB SSD,Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 11 Pro,4.1,$899.00 
Lenovo,"12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,2TB SSD,Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,2 TB,NVIDIA GeForce MX550,Windows 11 Pro,4.1,"$1,049.00 "
Lenovo,"Lenovo ThinkPad T14 Gen 1, Intel Core i5-10210U, 16GB RAM, 2TB SSD Storage, Win10 Pro","14.0""",1920x1080,Intel Core i5 10th Gen,16GB,2 TB,Intel UHD Graphics,Windows 10 Pro,,"$1,799.99 "
Lenovo,"Lenovo ThinkPad T14 Gen 1, Intel Core i5-10210U, 8GB RAM, 2TB SSD Storage, Win10 Pro","14.0""",1920x1080,Intel Core i5 10th Gen,8GB,2 TB,Intel UHD Graphics,Windows 10 Pro,,"$1,799.99 "
Lenovo,"Lenovo Laptop ThinkPad T14 Gen 1 (Intel) 20S0003MUS Intel Core i7 10th Gen 10610U (1.80 GHz) 16 GB Memory 512 GB PCIe SSD Intel UHD Graphics 14"" IPS 1920 x 1080 Windows 10 Pro 64-bit","14.0""",1920 x 1080,Intel Core i7 10th Gen,16GB,512 GB PCIe,Intel UHD Graphics,Windows 10 Pro 64-bit,3.28 lbs.,"$2,099.99 "
Lenovo,"Lenovo Laptop ThinkPad T15 Gen 1 20S6001BUS Intel Core i7 10th Gen 10510U (1.80 GHz) 16 GB Memory 512 GB PCIe SSD Intel UHD Graphics 15.6"" IPS 1920 x 1080 Windows 10 Pro 64-bit","15.6""",1920 x 1080,Intel Core i7 10th Gen,16GB,512 GB PCIe,Intel UHD Graphics,Windows 10 Pro 64-bit,3.99 lbs.,"$1,899.99 "
Lenovo,"Lenovo Laptop ThinkPad T14 Gen 2 (AMD) AMD Ryzen 7 PRO 5850U (1.90GHz) 16GB Memory 512 GB PCIe SSD AMD Radeon Graphics 14.0"" Touchscreen Windows 10 Pro 64-bit 20XK006BUS","14.0""",1920 x 1080,AMD Ryzen 7 PRO,16GB,512 GB PCIe,AMD Radeon Graphics,Windows 10 Pro 64-bit,3.41 lbs.,"$1,199.99 "
ASUS,"ASUS VivoBook 15 S513 Thin and Light Laptop, 15.6"" FHD Display, AMD Ryzen 7 5700U Processor, Radeon Graphics, 8GB DDR4 RAM, 1TB PCIe SSD, Fingerprint, Windows 10 Home, Indie Black, S513UA-DS74","15.6""",1920 x 1080,AMD Ryzen 7 5000 Series,8GB,1 TB PCIe,AMD Radeon Graphics,Windows 10 Home 64-bit🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,3.97 lbs.,$999.99 
Lenovo,"Lenovo ThinkPad X1 Carbon Gen 8 Laptop, 14.0"" FHD IPS  400 nits, i7-10510U,   UHD Graphics, 16GB, 1TB SSD, Win 10 Pro","14.0""",1920 x 1080,Intel Core i7 10th Gen,16GB,1 TB,Intel UHD Graphics,Windows 10 Pro,2.40 lbs,"$1,499.99 "
MSI,"MSI Laptop Intel Core i5 10th Gen 10210U (1.60GHz) 16GB Memory 512 GB NVMe SSD NVIDIA GeForce GTX 1650 Max-Q 14.0"" Windows 10 Pro 64-bit Prestige 14 A10SC-020","14.0""",1920 x 1080,Intel Core i5 10th Gen,16GB,512 GB NVMe,NVIDIA GeForce GTX 1650 Max-Q,Windows 10 Pro 64-bit,2.84 lbs.,"$1,123.00 "
Lenovo,"Lenovo ThinkPad P14S 14"" FHD Laptop i7-10610U 16GB 512GB SSD W10P Nvidia P520","14.0""",1920 x 1080,Intel Core i7 10th Gen,16GB,512 GB,NVIDIA Quadro P520,Windows 10 Pro,,"$1,599.99 "
ASUS,"ASUS VivoBook 15 S513 Thin and Light Laptop, 15.6"" FHD Display, AMD Ryzen 7 4700U Processor, 8 GB DDR4 RAM, 1 TB PCIe SSD, Fingerprint Reader, Windows 10 Home, Indie Black, S513IA-DB74","15.6""",1920 x 1080,AMD Ryzen 7 4000 Series,8GB,1 TB PCIe,AMD Radeon Graphics,Windows 10 Home 64-bit🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,4.00 lbs.,"$1,099.99 "
ASUS,"Newest Asus VivoBook 14"" FHD Premium Thin & Light Laptop (Google Classroom Compatible), AMD 2nd Gen Ryzen 5 3500U, 8GB RAM, 256GB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Windows 10 Home","14.0""",1920 x 1080,AMD Ryzen 5,8GB,256 GB,,Windows 10 in S mode,3 - 3.9 lbs.,$575.99 
ASUS,"ASUS Laptop VivoBook S Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Home 64-bit S433EA-DH51","14.0""",1920 x 1080,Intel Core i5 11th Gen,8GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 10 Home 64-bit🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,3.10 lbs.,$819.51 
Lenovo,"Lenovo Laptop ThinkPad E15 Gen 2 (Intel) Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit 20TD00B7US","15.6""",1920 x 1080,Intel Core i5 11th Gen,8GB,256 GB PCIe,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,3.75 lbs.,$911.99 
ASUS,"2020 Asus VivoBook 15 S513 15.6"" FHD Premium Thin & Light Laptop, AMD 4th Gen Ryzen 7 4700U, 24GB RAM, 1TB PCIe SSD, Backlit Keyboard, Fingerprint Reader, WIFI 6, HDMI, USB-C, Windows 10 Home","15.6""",1920 x 1080,AMD Ryzen 7,24GB,1 TB,AMD Radeon Graphics,Windows 10 in S mode,3 - 3.9 lbs.,"$1,349.99 "
ASUS,"2020 Asus VivoBook 15 S513 15.6"" FHD Premium Thin & Light Laptop, AMD 4th Gen Ryzen 7 4700U, 8GB RAM, 1TB PCIe SSD, Backlit Keyboard, Fingerprint Reader, WIFI 6, HDMI, USB-C, Windows 10 Home","15.6""",1920 x 1080,AMD Ryzen 7,8GB,1 TB,,Windows 10 in S mode,3 - 3.9 lbs.,"$1,099.99 "
ASUS,"ASUS VivoBook S15 S533 Thin and Light Laptop, 15.6"" FHD Display, Intel Core i5-1135G7 Processor, 8 GB DDR4 RAM, 512 GB PCIe SSD, Wi-Fi 6, Windows 10 Home, Resolute Red, S533EA-DH51-RD","15.6""",1920 x 1080,Intel Core i5 11th Gen,8GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 10 Home 64-bit🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,3.97 lbs.,$767.99 
LG,"LG gram 17"" Intel Evo Platform Laptop - 12th Gen Intel Core i7-1260P - 2560 x 1600 - Windows 11 Notebook 17Z90Q-K.ADC9U1 32GB RAM 1TB SSD","17.0""",2560 x 1600,Intel Core i7 12th Gen,32GB,1 TB,Intel Iris Xe Graphics,Windows 11 Home,2 - 2.9 lbs.,"$1,769.97 "
ASUS,"ASUS Laptop ZenBook Intel Core i7 10th Gen 10510U (1.80GHz) 16 GB LPDDR3 Memory 512 GB SSD NVIDIA GeForce MX250 14.0"" Windows 10 Pro 64-bit UX434FLC-XH77","14.0""",1920 x 1080,Intel Core i7 10th Gen,16 GB LPDDR3,512 GB,NVIDIA GeForce MX250,Windows 10 Pro 64-bit,2.80 lbs.,"$1,683.99 "
ASUS,"ASUS ZenBook S UX391UA-XB71-R Ultra-thin and light 13.3-inch FHD Laptop, Intel Core i7-8550U, 8GB RAM, 256GB SATA SSD, Windows 10 Pro, FP Sensor, Thunderbolt, Burgundy Red","13.3""",1920 x 1080,Intel Core i7 8th Gen,8 GB LPDDR3,256 GB,Intel UHD Graphics 620,Windows 10 Pro 64-Bit,2.30 lbs.,"$1,439.99 "
MSI,"MSI Laptop Intel Core i9 11th Gen 11900H (2.50GHz) 32GB Memory 2 TB NVMe SSD NVIDIA GeForce RTX 3060 Laptop GPU 16.0"" Touchscreen Windows 10 Pro 64-bit Creator Z16 A11UET-043","16.0""",2560 x 1600,Intel Core i9 11th Gen,32GB,2 TB NVMe,NVIDIA GeForce RTX 3060 Laptop GPU,Windows 10 Pro 64-bit,5.07 lbs.,"$2,696.99 "
Microsoft,"Microsoft Surface Laptop 5 - 15"" Touchscreen - Intel Core i7-1255U - 16GB RAM - 512GB SSD - Windows 11 Home - Intel Evo Platform - RIP-00026 - Matte Black","15.0""",2496 x 1664,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Home 64-bit,3.44 lbs.,"$1,874.99 "
Lenovo,"12th Gen Intel Core i7-1255U 10-Core Processor, Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,16GB DDR4 RAM,512GB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 10 Home","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,4.1,$869.00 
Lenovo,"Lenovo Laptop ThinkPad E14 Gen 2 (Intel) Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit 20TA004QUS","14.0""",1920 x 1080,Intel Core i5 11th Gen,8GB,256 GB PCIe,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,3.62 lbs.,$699.99 
Lenovo,"12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,512GB SSD, Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 11 Home","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 11 Home,4.1,$879.99 
Lenovo,"Lenovo IdeaPad 5 15.6"" Full HD IPS TouchScreen Laptop,12th Gen Intel Core i7-1255U 10-Core Processor,16GB DDR4 RAM,512GB SSD,NVIDIA GeForce MX550 2GB, Wifi-6,Bluetooth,HDMI,Windows 10 Home","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA GeForce MX550,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,4.1,$869.00 
Lenovo,"Lenovo Laptop ThinkPad T14 Gen 2 (Intel) Intel Core i7 11th Gen 1185G7 (3.00GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit 20W0001GUS","14.0""",1920 x 1080,Intel Core i7 11th Gen,16GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,3.37 lbs.,$899.99 
ASUS,"ASUS VivoBook 15.6""  FHD NanoEdge Touchscreen Thin and Light Business Customized Laptop | 10th Gen Intel 4-Core i5-1035G1 | 12GB DDR4 RAM 1024GB  SSD | Fingerprint Reader | Windows 10 Home | Gray","15.6""",1920x1080,Intel Core i5,12GB,1 TB,Intel UHD Graphics 620,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,3 - 3.9 lbs.,$796.75 
ASUS,"ASUS VivoBook 15.6""  FHD NanoEdge Touchscreen Thin and Light Business Customized Laptop | 10th Gen Intel 4-Core i5-1035G1 | 12GB DDR4 RAM 512GB  SSD | Fingerprint Reader | Windows 10 Home | Gray","15.6""",1920x1080,Intel Core i5,12GB,512 GB,Intel UHD Graphics 620,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,3 - 3.9 lbs.,$749.76 
ASUS,"ASUS VivoBook 15.6""  FHD NanoEdge Touchscreen Thin and Light Business Customized Laptop | 10th Gen Intel 4-Core i5-1035G1 | 12GB DDR4 RAM 1024GB  SSD | Fingerprint Reader | Windows 10 Home | Gray","15.6""",1920x1080,Intel Core i5,12GB,1 TB,Intel UHD Graphics 620,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,3 - 3.9 lbs.,$796.75 
ASUS,"ASUS VivoBook 15.6""  FHD NanoEdge Touchscreen Thin and Light Business Customized Laptop | 10th Gen Intel 4-Core i5-1035G1 | 12GB DDR4 RAM 512GB  SSD | Fingerprint Reader | Windows 10 Home | Gray","15.6""",1920x1080,Intel Core i5,12GB,512 GB,Intel UHD Graphics 620,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,3 - 3.9 lbs.,$749.76 
ASUS,"ASUS VivoBook 15.6""  FHD NanoEdge Touchscreen Thin and Light Business Customized Laptop | 10th Gen Intel 4-Core i5-1035G1 | 8GB DDR4 RAM 1024GB  SSD | Fingerprint Reader | Windows 10 Home | Gray","15.6""",1920x1080,Intel Core i5,8GB,1 TB,Intel UHD Graphics 620,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,3 - 3.9 lbs.,$774.70 
ASUS,"ASUS VivoBook 15.6""  FHD NanoEdge Touchscreen Thin and Light Business Customized Laptop | 10th Gen Intel 4-Core i5-1035G1 | 12GB DDR4 RAM 256GB  SSD | Fingerprint Reader | Windows 10 Home | Gray","15.6""",1920x1080,Intel Core i5,12GB,256 GB,Intel UHD Graphics 620,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,3 - 3.9 lbs.,$725.66 
